File,SCR_Peaks_N,SCR_Peaks_Amplitude_Mean,EDA_Tonic_SD,EDA_Sympathetic,EDA_SympatheticN,EDA_Autocorrelation
control1.csv,11,0.2731194387319471,0.9536652148105976,0.043354615626175264,0.002751658221047407,
end1.csv,12,0.3119183208917897,0.9028838873207337,0.0791419836262199,0.006398428444297152,
high1.csv,5,0.4039593795426096,0.9578406254007719,,,
high2.csv,4,0.5260315954933042,0.7382722920476812,,,
high3.csv,6,0.7080209203882043,0.819468136857681,,,
high4.csv,4,0.21604625133912675,1.015553774557887,,,
high5.csv,5,0.37913721901765085,0.7884717225770372,,,
intervene1.csv,13,0.8913531419456677,0.7488442115115083,0.2907795118020769,0.01731979547010123,
low1.csv,8,0.12098283832052975,0.9821753986347916,,,
low2.csv,5,0.3253086062659687,0.9210324943252851,,,
low3.csv,7,0.9263309655401629,0.7293411961860465,,,
low4.csv,6,0.535263392884019,0.8643931769710729,,,
low5.csv,4,0.9752541245505676,0.8669651653017458,,,
mid1.csv,5,1.258154023583597,0.5676509185656536,,,
mid2.csv,3,1.260342927791863,0.30819592081268765,,,
mid3.csv,6,0.6709995930607716,0.915395507716262,,,
mid4.csv,6,0.054212684204326976,0.9965964559780184,,,
mid5.csv,4,0.21850937083494734,0.8610966926197693,,,
start1.csv,13,0.4059789346062903,0.9257622503710387,0.12447345495392392,0.010286122476475886,
